subjectID,system_time_stamp,point_description
Kailee_path_0228_1pm,1519842783428666,Experiment_Start
Kailee_path_0228_1pm,1519842789300207,Practice_1_Training_1_audio
Kailee_path_0228_1pm,1519842791933977,Practice_1_Training_1_video
Kailee_path_0228_1pm,1519842797746695,Practice_1_Training_2_audio
Kailee_path_0228_1pm,1519842800379561,Practice_1_Training_2_video
Kailee_path_0228_1pm,1519842806942050,Practice_1_Training_3_audio
Kailee_path_0228_1pm,1519842809566135,Practice_1_Training_3_video
Kailee_path_0228_1pm,1519842813524619,Practice_1_Training_4_audio
Kailee_path_0228_1pm,1519842816144109,Practice_1_Training_4_video
Kailee_path_0228_1pm,1519842821387536,Practice_1_SameVerbTest_audio
Kailee_path_0228_1pm,1519842823772977,Practice_1_SameVerbTest_left_video
Kailee_path_0228_1pm,1519842841541018,Practice_1_SameVerbTest_right_video
Kailee_path_0228_1pm,1519842845900674,Practice_1_SameVerbTest_compareVideo1_start
Kailee_path_0228_1pm,1519842850674351,Practice_1_SameVerbTest_compareVideo1_still
Kailee_path_0228_1pm,1519842853682118,Practice_1_SameVerbTest_compareVideo1_end
Kailee_path_0228_1pm,1519842854097741,Practice_1_SameVerbTest_compareVideo2_start
Kailee_path_0228_1pm,1519842858854570,Practice_1_SameVerbTest_compareVideo2_still
Kailee_path_0228_1pm,1519842861862888,Practice_1_SameVerbTest_compareVideo2_end
Kailee_path_0228_1pm,1519842867509075,Practice_2_Training_1_audio
Kailee_path_0228_1pm,1519842869994384,Practice_2_Training_1_video
Kailee_path_0228_1pm,1519842875124207,Practice_2_Training_2_audio
Kailee_path_0228_1pm,1519842877558141,Practice_2_Training_2_video
Kailee_path_0228_1pm,1519842883467186,Practice_2_Training_3_audio
Kailee_path_0228_1pm,1519842885900956,Practice_2_Training_3_video
Kailee_path_0228_1pm,1519842891883917,Practice_2_Training_4_audio
Kailee_path_0228_1pm,1519842894319749,Practice_2_Training_4_video
Kailee_path_0228_1pm,1519842900274417,Practice_2_SameVerbTest_audio
Kailee_path_0228_1pm,1519842902628680,Practice_2_SameVerbTest_left_video
Kailee_path_0228_1pm,1519842908222972,Practice_2_SameVerbTest_right_video
Kailee_path_0228_1pm,1519842913171578,Practice_2_SameVerbTest_compareVideo1_start
Kailee_path_0228_1pm,1519842918019280,Practice_2_SameVerbTest_compareVideo1_still
Kailee_path_0228_1pm,1519842921028301,Practice_2_SameVerbTest_compareVideo1_end
Kailee_path_0228_1pm,1519842921436559,Practice_2_SameVerbTest_compareVideo2_start
Kailee_path_0228_1pm,1519842926260570,Practice_2_SameVerbTest_compareVideo2_still
Kailee_path_0228_1pm,1519842929270630,Practice_2_SameVerbTest_compareVideo2_end
Kailee_path_0228_1pm,1519842946220332,1_Ambig_audio_future
Kailee_path_0228_1pm,1519842950601837,1_Ambig_video
Kailee_path_0228_1pm,1519842956322632,1_Ambig_audio_past
Kailee_path_0228_1pm,1519842960203256,1_Training_1_audio_future
Kailee_path_0228_1pm,1519842963303124,1_Training_1_video
Kailee_path_0228_1pm,1519842968911434,1_Training_1_audio_past
Kailee_path_0228_1pm,1519842973509237,1_Training_2_audio_future
Kailee_path_0228_1pm,1519842976702036,1_Training_2_video
Kailee_path_0228_1pm,1519842982163332,1_Training_2_audio_past
Kailee_path_0228_1pm,1519842984375056,1_Training_3_audio_future
Kailee_path_0228_1pm,1519842987684677,1_Training_3_video
Kailee_path_0228_1pm,1519842993289273,1_Training_3_audio_past
Kailee_path_0228_1pm,1519842997220525,1_Training_4_audio_future
Kailee_path_0228_1pm,1519843000572376,1_Training_4_video
Kailee_path_0228_1pm,1519843006005759,1_Training_4_audio_past
Kailee_path_0228_1pm,1519843010701677,1_SameVerbTest_audio_warmup
Kailee_path_0228_1pm,1519843013690924,1_SameVerbTest_left_video
Kailee_path_0228_1pm,1519843019612529,1_SameVerbTest_right_video
Kailee_path_0228_1pm,1519843025464096,1_SameVerbTest_compareVideo1_start
Kailee_path_0228_1pm,1519843030916102,1_SameVerbTest_compareVideo1_still
Kailee_path_0228_1pm,1519843033926055,1_SameVerbTest_compareVideo1_end
